lagged_diff_year_prior_v2x_elecoff,lagged_diff_year_prior_v2elembaut,lagged_v2ellocons,lagged_v2xlg_leginter,lagged_v2clslavem,lagged_v2lginvstp,lagged_diff_year_prior_v2x_neopat,lagged_v2dlconslt,lagged_is_closed_autocracy,lagged_v2x_clpriv
0.0,0.0,17,0,1.463,1.362,0.015,1.035,0,0.953
0.0,0.0,33,0,2.399,0.652,0.0,1.339,0,0.96
0.0,0.0,13,0,0.677,1.221,0.0,1.983,0,0.71
0.0,1.386,7,0,1.329,0.829,-0.281,1.33,0,0.691
0.0,0.0,10,0,1.226,1.556,0.0,0.401,0,0.406
0.0,0.0,4,0,1.308,-1.761,0.0,-2.968,0,0.197
0.0,0.0,26,0,2.156,1.401,-0.004,1.671,0,0.933
0.0,0.0,15,0,1.427,2.363,0.0,1.115,0,0.81
0.0,0.0,14,0,1.105,1.956,0.0,2.966,0,0.939
-1.0,0.0,0,1,1.557,0.0,-0.007,-0.215,0,0.799
0.0,0.0,20,0,1.222,-0.023,0.0,1.529,0,0.905
0.0,0.0,35,0,1.882,2.482,0.0,1.258,0,0.935
0.0,0.0,3,0,1.287,0.588,-0.014,1.141,1,0.604
0.0,0.0,6,0,0.867,-0.836,0.0,-0.93,0,0.71
0.0,0.0,22,0,1.027,1.098,0.001,1.454,0,0.532
0.0,0.0,3,0,-0.992,1.187,0.003,1.086,1,0.53
0.0,0.0,4,0,1.135,-0.301,0.0,0.26,0,0.727
0.0,0.0,3,0,-0.916,-0.488,0.0,-0.42,1,0.133
0.0,0.0,4,0,2.405,0.277,-0.018,1.173,0,0.936
0.0,0.0,14,0,1.571,0.408,0.0,0.774,0,0.749
0.0,0.0,0,0,1.462,0.657,0.0189999999999999,0.487,1,0.797
0.0,0.0,1,0,-0.416,0.097,0.0,0.832,0,0.502
0.0,0.0,0,0,-0.53,-0.08,0.0,-1.676,1,0.211
0.0,0.0,3,0,1.845,2.261,0.0,1.641,0,0.929
0.0,0.0,13,0,2.059,2.166,0.0,2.384,0,0.948
0.0,0.0,2,0,0.266,-0.582,0.007,-0.302,0,0.707
0.0,-0.421,8,0,0.992,0.945,0.008,1.663,0,0.696
0.0,0.0,7,0,0.575,-1.122,0.0,0.502,0,0.595
0.0,0.0,7,0,1.086,-2.356,0.0,-1.644,1,0.483
0.0,0.0,5,0,0.678,0.723,0.0,1.606,0,0.792
0.0,0.0,4,0,-0.95,-1.603,0.0,0.356,0,0.454
0.0,0.0,11,0,1.841,1.429,0.0,3.229,0,0.881
0.0,0.0,21,0,0.724,-0.231,0.0,0.642,0,0.764
0.0,0.8530000000000001,4,0,0.977,1.203,-0.078,1.073,0,0.829
0.0,0.0,15,0,1.62,1.818,0.0,1.338,0,0.929
0.0,0.0,4,0,1.193,0.987,0.0,-0.118,1,0.539
0.0,0.0,3,0,1.827,-0.169,0.001,0.508,0,0.766
0.0,0.0,3,0,0.432,0.475,0.0,2.32,0,0.85
0.0,0.0,5,0,0.161,1.286,0.0019999999999999,1.249,0,0.55
0.0,0.0,16,0,2.271,3.06,0.0,2.186,0,0.94
0.0,0.0,34,0,0.973,2.007,0.0,2.097,0,0.95
0.0,-0.91,3,0,1.548,1.062,0.018,1.606,0,0.825
0.0,0.0,1,1,-0.665,-1.914,-0.015,0.283,0,0.598
1.0,0.3239999999999999,1,0,1.633,1.723,-0.093,1.051,0,0.807
0.0,0.0,10,0,-2.412,-2.396,0.0,-2.962,1,0.001
0.0,-0.3289999999999999,4,0,1.028,0.596,-0.023,-0.838,0,0.764
0.0,0.0,14,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,0,0,-0.62,-0.849,0.0,-0.747,1,0.427
-1.0,-0.5820000000000001,0,1,-1.272,0.0,0.0499999999999999,0.509,1,0.54
0.0,0.0,8,0,1.656,0.645,-0.001,1.266,0,0.893
0.0,0.0,10,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,3,0,1.673,0.809,0.0,0.633,0,0.86
0.0,0.0,2,0,1.222,-0.791,0.0,-0.419,0,0.706
0.0,0.0,4,0,0.808,1.994,-0.006,1.529,0,0.832
0.0,0.0,15,0,1.887,1.646,-0.001,1.157,0,0.926
0.0,0.0,9,0,2.025,2.183,0.0,2.431,0,0.963
0.0,0.0,0,0,-1.343,-2.022,0.0,-0.467,1,0.237
0.0,0.0,0,0,-0.639,-1.062,0.0,0.173,1,0.389
0.0,0.0,13,0,1.132,0.488,0.014,0.481,0,0.84
0.0,0.0,3,0,0.881,0.711,0.0,0.353,0,0.81
0.0,0.0,0,0,1.596,1.291,0.0,-0.203,1,0.497
0.0,0.0,0,0,-0.557,-1.886,0.0,-0.406,1,0.095
0.0,0.0,12,0,0.578,1.228,-0.001,1.352,0,0.839
0.0,0.0,4,0,1.403,-0.19,0.0,-0.384,0,0.633
0.0,0.0,0,0,0.202,0.0,0.0,1.33,1,0.345
-0.1099999999999999,0.0,13,0,0.75,0.639,0.0,1.184,0,0.78
0.0,0.407,2,0,1.733,1.338,-0.0399999999999999,1.129,0,0.912
0.0,-0.129,3,0,1.72,1.863,0.002,2.136,0,0.939
0.0,0.0,10,0,-0.151,0.664,0.0539999999999999,0.179,0,0.716
0.0,0.0,0,0,-0.349,0.0,0.0,-1.214,1,0.153
0.0,0.0,22,0,0.909,0.931,0.0,2.13,0,0.852
0.0,0.0,5,0,1.566,2.058,-0.01,2.197,0,0.929
0.0,0.0,9,0,2.051,1.18,0.0,1.782,0,0.964
0.0,0.0,15,0,1.61,-0.669,0.0,0.434,0,0.655
-0.344,0.0,0,1,-2.834,0.0,-0.006,-1.102,0,0.054
0.0,0.0,2,0,1.134,1.613,0.0,0.914,0,0.885
0.0,0.0,32,0,2.203,2.442,0.0,2.889,0,0.966
0.0,0.0,28,0,2.45,2.163,0.0,3.418,0,0.902
0.0,0.0,7,0,1.39,-2.37,0.0,-1.229,0,0.269
0.0,0.248,10,0,1.8,0.857,0.0059999999999999,1.614,0,0.87
0.0,0.0,3,0,0.953,-1.269,0.0,0.101,0,0.519
0.0,0.0,10,0,0.786,1.998,0.0,1.313,0,0.752
0.0,0.0,1,0,0.254,0.865,0.0,3.046,0,0.835
0.0,0.0,1,0,1.255,-1.136,0.0,-1.36,0,0.68
0.0,0.0,7,0,1.556,-0.507,0.006,0.361,0,0.762
0.0,0.0,15,0,1.49,1.028,0.0,0.729,0,0.872
0.0,0.0,10,0,1.754,-1.081,0.0,1.283,0,0.448
0.0,0.0,5,0,1.582,0.068,0.003,1.531,0,0.58
-1.0,0.0,4,0,0.463,-1.943,0.0,-1.286,1,0.121
0.0,0.0,2,0,1.468,1.688,0.016,1.551,0,0.754
0.0,-0.151,5,0,1.208,0.404,0.008,0.379,0,0.912
0.0,0.0,0,0,-0.96,-0.925,0.0,1.015,1,0.254
0.0,0.0,26,0,1.309,2.465,0.0,2.175,0,0.908
0.0,0.0,50,0,1.358,2.756,0.001,2.483,0,0.935
0.0,0.0,4,0,1.853,2.856,0.0,2.793,0,0.919
0.0,0.0,5,0,-1.378,-2.667,0.0,-1.002,1,0.136
0.0,-0.2299999999999999,10,0,2.085,0.268,0.074,0.33,0,0.869
0.0,0.0,11,0,0.869,-0.855,0.0,0.867,1,0.352
0.0,-0.125,3,0,0.157,-0.331,0.002,-0.05,0,0.332
0.0,0.0,20,0,0.695,0.572,-0.028,1.246,0,0.783
0.0,0.0,7,0,1.7,-1.049,0.0,0.937,0,0.776
0.0,0.0,0,0,-0.845,0.0,0.0,-2.364,1,0.024
0.0,0.442,21,0,0.986,1.437,-0.011,0.735,0,0.814
0.0,0.0,1,0,1.539,-0.496,0.0159999999999999,1.091,0,0.491
0.0,0.0,1,0,-0.017,-1.276,-0.008,-1.311,1,0.249
0.0,0.0,9,0,1.386,0.784,-0.151,1.339,0,0.923
0.0,-0.2290000000000001,5,0,1.687,-1.353,0.01,-0.438,0,0.868
0.0,0.0,39,0,2.381,2.206,0.0,1.881,0,0.931
0.0,0.0,17,0,2.015,1.946,0.004,2.353,0,0.945
0.0,0.0,6,0,0.932,-1.907,0.0,-0.236,0,0.671
0.0,0.0,4,0,0.966,-0.926,0.009,-0.46,0,0.808
0.0,0.0,11,0,1.153,1.22,0.0,1.043,0,0.92
0.0,-0.6300000000000001,5,0,0.82,-2.663,0.0,-1.033,0,0.747
0.0,0.0,18,0,1.721,2.258,-0.0019999999999999,2.386,0,0.952
0.0,0.0,3,0,1.831,3.119,0.0,2.138,0,0.921
0.0,0.0,0,0,1.165,-0.32,-0.008,1.324,1,0.526
0.0,0.0,4,0,0.972,-0.124,-0.009,0.716,0,0.824
0.0,0.0,3,0,2.313,-0.745,0.002,1.112,0,0.804
0.0,0.0,9,0,1.606,1.381,0.0149999999999999,2.483,0,0.889
0.0,0.0,15,0,0.579,1.349,0.0,1.358,0,0.926
0.0,0.0,16,0,2.34,1.844,0.0,2.24,0,0.903
0.0,0.374,2,0,1.776,0.445,-0.023,1.324,0,0.832
0.0,0.0,0,0,-1.519,0.0,0.0,-1.554,1,0.095
0.0,0.0,0,0,1.137,-0.431,0.0,0.891,1,0.433
0.0,-0.462,4,0,0.462,-1.302,0.003,0.015,0,0.633
0.0,0.5399999999999999,9,0,1.009,-0.571,-0.009,0.178,0,0.861
0.0,0.0,29,0,2.316,1.282,0.0,2.624,0,0.94
0.0,0.0,4,0,1.653,1.86,-0.0129999999999999,2.062,0,0.919
0.0,-0.759,6,0,0.431,1.577,0.021,0.421,0,0.457
0.0,0.0,2,0,0.132,-2.07,0.0,-0.386,0,0.648
0.0,0.0,3,0,2.458,1.852,-0.002,2.183,0,0.954
0.0,0.1859999999999999,0,0,-0.752,-1.271,0.0,0.596,1,0.198
0.0,0.0,17,0,0.91,1.234,0.0,0.524,0,0.758
0.0,0.0,0,0,0.509,0.0,-0.028,1.026,1,0.572
0.0,0.0,13,0,2.62,1.904,0.001,2.158,0,0.939
0.0,1.02,3,0,1.889,0.441,-0.347,1.403,0,0.937
0.0,0.0,2,0,1.361,-0.89,0.0,-0.737,1,0.14
0.0,0.5259999999999998,7,0,0.711,1.388,-0.015,2.431,0,0.696
0.0,0.0,13,0,1.609,1.832,-0.009,2.009,0,0.947
0.0,0.443,0,0,0.166,0.0,-0.049,-1.176,1,0.375
0.0,0.0,22,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.4179999999999999,5,0,0.324,-1.321,-0.005,-0.371,0,0.35
0.0,0.0,9,0,1.024,-0.876,0.0,1.503,0,0.863
0.0,0.0,9,0,2.052,0.874,-0.007,0.733,0,0.868
0.0,1.208,9,0,0.298,-0.757,-0.006,-0.105,0,0.49
0.0,0.0,6,0,0.206,-0.259,-0.014,0.912,0,0.812
0.0,0.0,3,0,0.786,-1.55,0.002,-0.715,0,0.344
0.0,-1.3030000000000002,0,0,-1.143,-2.024,0.012,-1.098,1,0.075
0.0,0.0,3,0,2.003,1.927,-0.023,2.372,0,0.925
0.0,0.0,6,0,-1.349,-0.221,0.001,-0.531,1,0.263
0.0,-0.1060000000000001,2,0,0.474,-1.034,0.003,-0.313,0,0.482
-1.0,0.0,0,1,1.622,0.0,0.0469999999999999,0.46,1,0.806
0.0,0.0,36,0,2.148,3.045,0.0,2.86,0,0.959
0.0,0.0,24,0,1.765,1.846,0.0,2.185,0,0.953
0.0,0.0,10,0,1.002,-1.49,0.01,0.977,0,0.808
0.0,0.0,5,0,1.159,-1.24,0.00099999999999989,0.068,0,0.771
0.0,0.0,14,0,2.978,2.881,0.0,3.714,0,0.96
0.0,0.0,2,0,1.543,1.317,-0.0029999999999999,2.253,0,0.933
0.0,0.0,10,0,2.293,1.914,-0.001,2.325,0,0.922
0.0,0.0,5,0,0.269,0.137,-0.0399999999999999,0.973,0,0.74
0.0,0.0,1,0,-0.008,-0.574,0.011,-0.833,0,0.518
0.0,0.415,2,0,0.717,-0.281,0.025,-0.853,0,0.599
0.0,0.0,9,0,1.216,-0.674,0.007,-0.813,0,0.872
0.0,-0.1539999999999999,7,0,-0.355,1.096,0.017,1.126,0,0.679
0.0,0.0,5,0,1.108,-0.629,-0.0179999999999999,2.026,0,0.858
0.0,0.0,17,0,1.463,1.362,0.005,1.035,0,0.953
0.0,0.0,33,0,2.399,0.652,-0.003,1.339,0,0.96
0.0,0.0,13,0,0.677,1.221,0.0,1.983,0,0.71
0.0,1.0459999999999998,7,0,1.041,0.829,-0.219,2.142,0,0.728
0.0,0.0,12,0,1.226,1.556,0.0,0.401,0,0.406
0.0,0.0,5,0,1.308,-1.761,-0.001,-2.968,1,0.197
0.0,0.0,26,0,2.156,1.401,0.0,1.671,0,0.933
0.0,0.0,15,0,1.427,2.363,0.002,1.115,0,0.81
0.0,0.0,14,0,1.105,1.956,0.0,2.966,0,0.939
0.5,0.4059999999999999,1,0,1.524,0.0,-0.01,1.224,0,0.813
0.0,0.0,20,0,1.222,0.91,-0.0269999999999999,1.529,0,0.905
0.0,0.0,36,0,1.882,2.482,-0.002,1.258,0,0.935
0.0,0.0,0,1,1.287,0.0,-0.057,1.141,1,0.61
0.0,0.0,6,0,0.867,-0.836,0.005,-0.93,0,0.721
0.0,0.0,22,0,1.027,1.52,-0.0379999999999999,1.454,0,0.592
0.0,0.0,3,0,-0.992,1.187,0.004,1.086,1,0.53
0.0,0.0,6,0,1.135,-0.054,-0.007,0.46,0,0.716
0.0,0.0,3,0,-0.916,-0.488,0.0,-0.42,1,0.131
0.0,0.0,4,0,2.405,0.59,-0.0129999999999999,1.173,0,0.936
0.0,0.0,15,0,1.571,0.408,0.003,0.774,0,0.749
0.0,0.264,0,0,1.462,0.657,-0.0159999999999999,0.487,1,0.814
0.0,0.0,1,0,-0.416,0.097,-0.0169999999999999,0.832,0,0.502
0.0,0.0,0,0,-0.53,-0.08,0.0,-1.676,1,0.211
0.0,0.0,4,0,1.845,2.261,-0.002,1.641,0,0.929
0.0,0.0,13,0,2.059,2.166,0.0,2.963,0,0.948
0.0,-0.12,2,0,0.266,-0.582,0.004,-0.302,0,0.707
0.0,0.0,8,0,0.992,0.945,0.015,0.833,0,0.71
0.0,0.0,7,0,0.575,-1.122,-0.002,0.502,0,0.595
0.0,0.0,7,0,1.086,-2.356,0.002,-1.644,1,0.51
0.0,0.0,5,0,0.678,0.723,0.0,1.606,0,0.792
0.0,0.0,4,0,-0.95,-1.603,0.0,0.356,0,0.46
0.0,0.0,12,0,1.841,1.956,-0.008,3.385,0,0.881
0.0,0.0,22,0,0.724,0.454,-0.088,1.093,0,0.779
0.0,-0.478,4,0,1.135,0.874,0.046,0.568,0,0.84
0.0,0.2269999999999999,16,0,1.62,0.831,0.0399999999999999,1.579,0,0.929
0.0,0.0,4,0,1.778,0.987,-0.002,0.447,1,0.616
0.0,0.0,3,0,1.827,-0.169,-0.0469999999999999,0.508,0,0.766
0.0,0.0,3,0,0.432,0.475,-0.004,1.571,0,0.861
0.0,-0.286,5,0,0.161,1.286,-0.0009999999999999454,0.976,0,0.557
0.0,0.0,16,0,2.271,3.06,0.0,2.186,0,0.94
0.0,0.0,34,0,0.973,2.007,0.0,2.097,0,0.95
0.0,0.0,3,0,1.548,1.062,-0.006,1.606,0,0.824
0.0,1.122,1,0,0.702,1.655,-0.1579999999999999,1.446,0,0.69
0.0,0.0,1,0,1.633,1.723,-0.0129999999999999,1.051,0,0.808
0.0,0.0,10,0,-2.412,-2.396,0.0,-2.962,1,0.001
0.0,0.3239999999999999,4,0,1.028,0.596,0.0519999999999999,-0.838,0,0.764
0.0,0.0,14,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,1,0,-0.62,-0.849,-0.027,-0.747,1,0.427
0.0,-0.457,0,0,-1.272,0.0,-0.0609999999999999,0.592,1,0.526
0.0,0.0,8,0,1.656,0.645,-0.003,1.951,0,0.893
0.0,0.0,10,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,3,0,1.673,0.809,0.0,0.633,0,0.86
0.0,0.0,3,0,1.222,1.244,-0.0939999999999999,0.763,0,0.726
0.0,0.0,4,0,0.808,1.994,0.023,1.529,0,0.832
0.0,0.0,15,0,1.887,1.646,-0.001,1.157,0,0.926
0.0,0.0,9,0,2.025,2.183,0.0,2.431,0,0.963
0.0,0.0,0,0,-1.343,-2.022,0.0239999999999999,-0.467,1,0.333
0.0,0.0,0,0,-0.639,-1.062,0.0,0.173,1,0.382
0.0,0.0,14,0,1.296,0.488,0.001,0.481,0,0.851
0.0,-0.1109999999999999,3,0,0.728,0.253,0.0629999999999999,0.353,0,0.768
0.0,0.0,0,0,1.596,-1.02,0.0489999999999999,0.418,1,0.621
0.0,0.0,0,0,-0.557,-1.886,0.0,-0.406,1,0.095
0.0,0.0,12,0,0.578,1.228,-0.009,1.608,0,0.839
0.25,1.121,5,0,1.756,0.424,-0.054,1.849,0,0.842
0.0,0.0,0,0,0.202,0.0,-0.022,1.33,1,0.38
0.0,0.0,13,0,0.75,0.639,-0.0119999999999999,1.184,0,0.78
0.0,0.0,2,0,1.733,1.338,-0.052,1.129,0,0.912
0.0,0.0,4,0,1.72,1.863,0.004,2.263,0,0.939
-1.0,0.0,0,1,-0.151,0.0,0.006,0.179,0,0.716
0.0,0.0,0,0,-0.349,0.0,-0.016,-1.214,1,0.147
0.0,0.0,22,0,0.909,0.931,0.003,2.13,0,0.852
0.0,0.0,6,0,1.566,2.058,-0.008,1.902,0,0.917
0.0,0.0,10,0,2.051,0.767,0.001,1.782,0,0.964
0.0,0.0,16,0,1.61,-0.669,0.004,0.434,0,0.655
0.344,0.0,1,0,-2.371,-1.139,0.0,-1.102,0,0.055
0.0,0.0,3,0,1.134,1.613,-0.003,0.914,0,0.885
0.0,0.0,32,0,2.203,2.442,0.0,2.889,0,0.966
0.0,0.0,28,0,2.45,2.163,0.0,3.418,0,0.917
0.0,0.0,7,0,0.964,-1.837,-0.006,-1.136,0,0.274
0.0,0.159,10,0,1.8,1.489,-0.126,1.868,0,0.943
0.0,0.0,5,0,0.953,-1.269,0.003,0.387,0,0.546
0.0,0.0,11,0,0.786,1.998,0.001,1.421,0,0.767
0.0,-0.0969999999999999,1,0,0.254,1.349,-0.0199999999999999,3.046,0,0.835
0.0,0.0,1,0,1.255,-1.136,-0.002,-1.36,0,0.644
0.0,0.0,7,0,1.556,0.155,-0.024,0.361,0,0.779
0.0,0.0,16,0,1.49,1.34,0.0,1.243,0,0.872
0.0,0.0,10,0,1.754,-1.081,-0.001,1.283,0,0.448
0.0,0.0,5,0,1.582,0.068,0.001,1.531,0,0.609
0.0,0.0,4,0,0.463,-1.943,0.0,-1.286,1,0.121
0.0,0.0,2,0,1.468,1.688,0.003,1.551,0,0.719
0.0,0.0,5,0,1.208,0.404,0.012,0.155,0,0.918
0.0,0.0,0,0,-0.96,-0.925,0.0,1.015,1,0.254
0.0,1.229,26,0,1.309,2.465,-0.0059999999999999,2.175,0,0.913
0.0,0.2019999999999999,51,0,1.358,2.756,0.0,2.141,0,0.935
0.0,0.0,4,0,1.853,2.856,0.004,2.793,0,0.919
0.0,0.0,5,0,-1.378,-2.667,0.002,-1.002,0,0.131
0.0,-0.6780000000000002,11,0,2.085,-0.36,0.16,-0.143,0,0.85
0.0,0.0,11,0,0.869,-0.855,0.007,1.15,1,0.39
0.0,-0.331,3,0,0.157,-0.331,0.012,-0.05,0,0.332
0.0,0.0,20,0,0.695,0.572,0.0,1.246,0,0.783
0.0,-1.06,8,0,1.785,-1.049,0.1060000000000001,0.367,0,0.774
0.0,0.0,0,0,-0.749,0.0,-0.0539999999999999,-2.364,1,0.042
0.0,0.0,23,0,0.986,1.437,0.001,0.735,0,0.814
0.0,0.0,1,0,1.539,-0.496,0.0,1.091,0,0.491
0.0,0.0,1,0,0.06,-1.276,0.0,-1.311,1,0.294
0.0,0.0,10,0,1.386,1.163,-0.002,1.339,0,0.936
0.0,0.0,5,0,1.687,-1.353,0.0219999999999999,-0.438,0,0.868
0.0,0.0,40,0,2.381,2.206,0.0,1.881,0,0.931
0.0,0.0,17,0,2.015,1.946,0.006,2.316,0,0.945
0.0,0.0,6,0,0.932,-1.907,0.004,-0.236,0,0.671
0.0,0.2959999999999999,5,0,0.966,-0.926,-0.001,-0.46,0,0.803
0.0,0.0,11,0,1.153,1.22,0.0,1.043,0,0.92
0.0,0.0,5,0,0.82,-2.663,0.001,-1.033,0,0.747
0.0,0.0,18,0,1.721,2.258,0.0,2.386,0,0.952
0.0,0.0,3,0,1.831,3.119,-0.002,2.138,0,0.921
0.0,0.0,0,0,1.165,-0.32,-0.006,1.532,1,0.555
0.0,0.0,4,0,0.972,-0.124,0.0,0.716,0,0.824
0.0,0.0,3,0,2.313,-0.745,-0.0269999999999999,1.277,0,0.803
0.0,0.0,9,0,1.606,1.381,0.0,2.483,0,0.889
0.0,0.0,15,0,0.579,1.349,0.0,1.358,0,0.926
0.0,0.2979999999999999,17,0,2.34,1.844,0.0129999999999999,2.24,0,0.903
0.0,0.1819999999999999,2,0,1.776,0.445,-0.001,1.324,0,0.832
0.0,0.0,0,0,-1.519,0.0,0.0,-1.554,1,0.095
0.0,0.0,0,0,1.137,-0.431,0.0,1.524,1,0.486
0.0,0.0,4,0,0.462,-1.302,0.0,0.015,0,0.633
0.0,0.0,9,0,1.009,-0.571,0.0,0.178,0,0.861
0.0,0.0,29,0,2.316,1.282,-0.001,2.624,0,0.94
0.0,0.0,5,0,1.653,1.86,-0.003,2.062,0,0.919
0.0,0.0,6,0,0.431,1.577,0.0,0.421,0,0.457
0.0,0.0,2,0,0.132,-2.07,0.0,-0.386,0,0.648
0.0,0.0,4,0,2.458,1.852,0.0,2.183,0,0.954
0.0,0.0,0,0,-0.752,-1.271,0.0,0.647,1,0.198
0.0,0.0,17,0,0.91,1.234,0.0,0.524,0,0.758
0.0,0.154,0,0,0.509,0.0,0.029,1.026,1,0.572
0.0,0.0,13,0,2.62,1.904,0.0,2.158,0,0.939
0.0,0.0,3,0,1.889,0.441,-0.0109999999999999,1.543,0,0.937
0.0,0.0,2,0,1.361,-0.89,0.0,-0.737,1,0.183
0.0,0.314,8,0,0.711,1.388,-0.006,2.431,0,0.696
0.0,0.0,13,0,1.609,1.832,0.0,2.009,0,0.947
0.0,0.0,0,0,0.166,0.0,-0.001,-0.526,1,0.361
0.0,0.0,23,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,5,0,0.324,-1.321,0.0,-0.371,0,0.35
0.0,0.0,9,0,1.024,-0.876,-0.017,1.503,0,0.863
0.0,0.0,9,0,2.052,0.874,0.0,0.733,0,0.868
0.0,0.0,9,0,0.298,-0.757,0.004,-0.105,0,0.493
0.0,0.0,6,0,0.206,-0.259,-0.005,0.912,0,0.812
0.0,0.0,3,0,0.786,-1.55,0.0,-0.715,0,0.344
0.0,0.0,0,0,-1.143,-2.024,0.014,-1.098,1,0.023
0.0,0.0,3,0,2.003,1.927,0.0,2.372,0,0.925
0.0,0.0,6,0,-1.349,-0.221,0.0,-0.531,1,0.263
0.0,0.0,2,0,0.474,-1.034,0.004,-0.313,0,0.482
0.0,0.0,1,0,1.622,0.984,-0.038,0.46,1,0.806
0.0,0.0,36,0,2.148,3.045,0.0,2.86,0,0.959
0.0,0.0,24,0,1.765,1.846,0.0,2.185,0,0.953
0.0,0.0,12,0,1.002,-1.49,0.0,0.977,0,0.808
0.0,0.0,5,0,1.159,-1.24,0.009,-0.075,0,0.771
0.0,0.0,14,0,2.978,2.881,0.0,3.714,0,0.96
0.0,0.0,2,0,1.543,1.317,-0.042,2.253,0,0.939
0.0,0.5389999999999997,10,0,2.293,1.914,-0.005,2.325,0,0.922
0.0,0.0,5,0,0.269,0.137,0.0,0.973,0,0.74
0.0,0.0,1,0,-0.008,-0.574,0.003,-0.833,0,0.518
0.0,0.0,2,0,0.717,-0.133,-0.01,-0.853,0,0.605
0.0899999999999999,0.0,10,0,1.216,-0.674,-0.009,0.538,0,0.872
0.0,-0.335,7,0,-0.355,1.096,0.006,1.126,0,0.679
0.0,0.0,6,0,1.108,-0.629,-0.001,2.026,0,0.858
0.0,0.0,17,0,1.463,1.362,0.0,1.035,0,0.953
0.0,0.0,33,0,2.399,0.652,0.0,1.339,0,0.96
0.0,0.0,13,0,0.677,1.221,0.0,1.983,0,0.71
0.0,0.0,7,0,1.041,0.829,0.0,2.189,0,0.728
0.0,0.0,12,0,1.226,0.776,0.009,0.401,0,0.406
0.0,0.0,5,0,1.308,-1.761,0.003,-2.968,1,0.197
0.0,0.0,26,0,2.156,1.401,0.0,1.671,0,0.933
0.0,0.0,15,0,1.427,2.363,-0.001,1.115,0,0.81
0.0,0.0,15,0,1.105,1.956,0.013,2.966,0,0.939
0.5,0.0,2,0,1.524,0.729,0.004,1.024,0,0.823
0.0,0.0,20,0,1.222,0.91,0.0,1.529,0,0.905
0.0,0.0,36,0,1.882,2.482,-0.005,1.258,0,0.935
0.0,0.0,0,0,1.287,0.0,0.0,0.691,1,0.61
0.0,0.0,6,0,0.867,-0.836,0.0,-0.93,0,0.717
0.0,0.0,22,0,1.027,1.52,0.0,1.454,0,0.592
-0.77,0.0,3,0,-0.992,1.187,0.0,1.086,1,0.53
0.0,0.0,6,0,1.135,-0.054,-0.01,0.594,0,0.684
0.0,0.0,3,0,-0.916,-0.488,0.0,-0.42,1,0.129
0.0,0.0,4,0,2.405,0.59,0.0,1.173,0,0.936
0.0,0.0,15,0,1.571,0.408,0.007,0.774,0,0.744
0.0,0.0,0,0,1.462,0.657,0.0,0.487,1,0.814
0.0,0.0,1,0,-0.416,0.097,0.0,0.832,0,0.502
0.0,0.0,0,0,-0.53,-0.08,0.0,-1.676,1,0.211
0.0,0.0,4,0,1.845,2.261,-0.007,2.027,0,0.929
0.0,0.0,13,0,2.059,2.166,0.0,2.963,0,0.948
0.0,-0.0899999999999999,2,0,0.266,-0.582,0.0,-0.302,0,0.698
0.0,0.0,8,0,0.992,0.945,0.0,0.833,0,0.819
0.0,0.0,7,0,0.575,-1.122,0.0,0.502,0,0.595
0.0,0.0,7,0,1.086,-2.356,0.0,-0.257,1,0.51
0.0,0.0,5,0,0.678,0.723,0.0,1.606,0,0.792
0.0,0.0,6,0,-0.95,-1.603,0.001,0.356,0,0.498
0.0,0.0,12,0,1.841,1.956,-0.019,3.385,0,0.881
0.0,-0.322,22,0,0.724,-0.293,-0.0789999999999999,1.45,0,0.779
0.0,-0.175,5,0,1.301,-1.325,0.079,0.215,0,0.823
0.0,-0.123,16,0,1.62,0.831,0.037,1.762,0,0.929
0.0,0.0,4,0,1.778,1.515,-0.011,0.447,1,0.616
0.0,0.0,3,0,1.827,-0.169,0.0,0.757,0,0.766
0.0,0.0,3,0,0.432,0.475,0.0,1.571,0,0.861
0.0,0.0,5,0,0.461,1.286,0.0229999999999999,0.617,0,0.566
0.0,0.0,16,0,2.271,3.06,0.0,2.186,0,0.94
0.0,0.0,34,0,0.973,2.007,0.0,2.097,0,0.95
0.0,0.0,4,0,1.548,1.062,-0.003,1.606,0,0.824
0.0,0.0,1,0,0.702,1.655,0.0,1.446,0,0.69
0.0,0.0,1,0,1.633,1.723,0.0,1.051,0,0.808
0.0,0.0,10,0,-2.412,-2.396,0.0,-2.962,1,0.001
0.0,-0.0559999999999999,4,0,1.028,0.651,0.018,-0.69,0,0.739
0.0,0.0,15,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,1,0,-0.62,-0.849,-0.065,-0.747,1,0.427
0.0,0.0,0,0,-1.272,0.0,0.0,0.592,1,0.49
0.0,0.0,8,0,1.656,0.645,0.0,1.951,0,0.893
0.0,0.0,10,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,3,0,1.673,0.809,0.0,0.633,0,0.86
0.0,1.503,4,0,1.222,1.265,-0.415,2.971,0,0.834
0.0,-0.637,5,0,0.808,1.994,0.007,1.692,0,0.828
